RunID	Sequenced	OnDell	Converted	InCloud	Downloaded	JobSubmitted	JobCompleted	BackToDell	Error	Closed
Auto-user-YGProton6-664-IONA-Test-20190211-A				0	0/	0/	0/			1
Auto-user-YG3-796-IONA-Test-20180409-B2				0	0/	0/	0/			1
Auto-user-YGProton6-689-IONA-Test-20190307-B1				0	0/	0/	0/			1
Auto-user-YGProton6-563-IONA-Test-20180921-BR				0	0/	0/	0/			1
Auto-user-YGProton6-614-IONA-Test-20181212-A				0	0/	0/	0/			1
Auto-user-YG3-779-IONA-Test-20180326-A				0	0/	0/	0/			1
Auto-user-YGProton6-685-IONA-Test-20190305-B				0	0/	0/	0/			1
Auto-user-YG3-769-IONA-Test-20180316-A				0	0/	0/	0/			1
Auto-user-YGProton6-572-IONA-Test-20181018-AR				0	0/	0/	0/			1
Auto-user-YG3-782-IONA-Test-20180327-B				0	0/	0/	0/			1
Auto-user-YGProton6-653-IONA-Test-20190121-B1				0	0/	0/	0/			1
Auto-user-YG3-764-IONA-Test-20180313-B				0	0/	0/	0/			1
Auto-user-YG3-797-IONA-Test-20180417-A				0	0/	0/	0/			1
Auto-user-YG3-750-IONA-Test-20180301-B2				0	0/	0/	0/			1
Auto-user-YG3-754-IONA-Test-20180305-B2				0	0/	0/	0/			1
Auto-user-YGProton6-497-IONA-Test-20180307-B2				0	0/	0/	0/			1
Auto-user-YGProton6-586-IONA-Test-20181106-A				0	0/	0/	0/			1
Auto-user-YGProton6-516-IONA-Test-20180511-A1				0	0/	0/	0/			1
Auto-user-YGProton6-509-IONA-Test-20180504-B				0	0/	0/	0/			1
Auto-user-YGProton6-629-IONA-Test-20181225-B1				0	0/	0/	0/			1
Auto-user-YGProton6-604-IONA-Test-20181204-A				0	0/	0/	0/			1
Auto-user-YGProton6-494-IONA-Test-20180306-A				0	0/	0/	0/			1
Auto-user-YG3-860-IONA-Test-20180816-B1				0	0/	0/	0/			1
Auto-user-YG3-910-IONA-Test-20181018-B				0	0/	0/	0/			1
Auto-user-YGProton6-591-IONA-Test-20181112-B				0	0/	0/	0/			1
Auto-user-YG3-975-IONA-Test-20190218-A				0	0/	0/	0/			1
Auto-user-YGProton6-650-IONA-Test-20190117-A				0	0/	0/	0/			1
Auto-user-YGProton6-558-IONA-Test-20180906-A				0	0/	0/	0/			1
Auto-user-YG3-889-IONA-Test-20180921-A				0	0/	0/	0/			1
Auto-user-YG3-845-IONA-Test-20180730-A				0	0/	0/	0/			1
Auto-user-YGProton6-627-IONA-Test-20181222-B				0	0/	0/	0/			1
Auto-user-YGProton6-737-IONA-Test-20190423-B				0	0/	0/	0/			1
Auto-user-YGProton6-495-IONA-Test-20180306-B				0	0/	0/	0/			1
Auto-user-YGProton6-541-IONA-Test-20180718-B				0	0/	0/	0/			1
Auto-user-YGProton6-608-IONA-Test-20181206-AR				0	0/	0/	0/			1
Auto-user-YG3-740-IONA-Test-20180221-B2				0	0/	0/	0/			1
Auto-user-YGProton6-673-IONA-Test-20190220-B				0	0/	0/	0/			1
Auto-user-YGProton6-644-IONA-Test-20190114-A1				0	0/	0/	0/			1
Auto-user-YGProton6-500-IONA-Test-20180309-A1				0	0/	0/	0/			1
Auto-user-YGProton6-732-IONA-Test-20190419-A				0	0/	0/	0/			1
Auto-user-YGProton6-610-IONA-Test-20181207-A1				0	0/	0/	0/			1
Auto-user-YG3-741-IONA-Test-20180222-A				0	0/	0/	0/			1
Auto-user-YG3-946-IONA-Test-20181225-B2				0	0/	0/	0/			1
Auto-user-YGProton6-663-IONA-Test-20190208-B1				0	0/	0/	0/			1
Auto-user-YGProton6-476-IONA-Test-20180206-A2				0	0/	0/	0/			1
Auto-user-YGProton6-744-IONA-Test-20190430-A1				0	0/	0/	0/			1
Auto-user-YGProton6-568-IONA-Test-20181015-A1				0	0/	0/	0/			1
Auto-user-YGProton6-530-IONA-Test-20180705-A				0	0/	0/	0/			1
Auto-user-YG3-897-IONA-Test-20181003-A				0	0/	0/	0/			1
Auto-user-YGProton6-598-IONA-Test-20181123-A				0	0/	0/	0/			1
Auto-user-YG3-760-IONA-Test-20180309-B2				0	0/	0/	0/			1
Auto-user-YG3-828-IONA-Test-20180530-B				0	0/	0/	0/			1
Auto-user-YG3-883-IONA-Test-20180917-A				0	0/	0/	0/			1
Auto-user-YG3-730-IONA-Test-20180206-B1				0	0/	0/	0/			1
Auto-user-YG3-802-IONA-Test-20180419-B				0	0/	0/	0/			1
Auto-user-YGProton6-723-IONA-Test-20190410-B1				0	0/	0/	0/			1
Auto-user-YG3-753-IONA-Test-20180305-A2				0	0/	0/	0/			1
Auto-user-YG3-993-IONA-Test-20190417-A				0	0/	0/	0/			1
Auto-user-YG3-866-IONA-Test-20180823-B				0	0/	0/	0/			1
Auto-user-YGProton6-728-IONA-Test-20190416-A				0	0/	0/	0/			1
Auto-user-YG3-867-IONA-Test-20180824-A				0	0/	0/	0/			1
Auto-user-YG3-759-IONA-Test-20180309-A2				0	0/	0/	0/			1
Auto-user-YGProton6-713-IONA-Test-20190327-B				0	0/	0/	0/			1
Auto-user-YGProton6-619-IONA-Test-20181214-B				0	0/	0/	0/			1
Auto-user-YG3-859-IONA-Test-20180816-A1				0	0/	0/	0/			1
Auto-user-YGProton6-580-IONA-Test-20181024-A				0	0/	0/	0/			1
Auto-user-YGProton6-671-IONA-Test-20190219-B				0	0/	0/	0/			1
Auto-user-YGProton6-554-IONA-Test-20180821-A1				0	0/	0/	0/			1
Auto-user-YG3-981-IONA-Test-20190311-A2				0	0/	0/	0/			1
Auto-user-YG3-736-IONA-Test-20180212-B2				0	0/	0/	0/			1
Auto-user-YG3-914-IONA-Test-20181031-B				0	0/	0/	0/			1
Auto-user-YGProton6-679-IONA-Test-20190221-B2				0	0/	0/	0/			1
Auto-user-YG3-811-IONA-Test-20180501-A				0	0/	0/	0/			1
Auto-user-YG3-880-IONA-Test-20180910-B				0	0/	0/	0/			1
Auto-user-YG3-936-IONA-Test-20181210-B1				0	0/	0/	0/			1
Auto-user-YGProton6-628-IONA-Test-20181225-A1				0	0/	0/	0/			1
Auto-user-YGProton6-525-IONA-Test-20180622-B				0	0/	0/	0/			1
Auto-user-YG3-853-IONA-Test-20180810-A				0	0/	0/	0/			1
Auto-user-YGProton6-576-IONA-Test-20181022-A				0	0/	0/	0/			1
Auto-user-YG3-929-IONA-Test-20181205-A2				0	0/	0/	0/			1
Auto-user-YG3-727-IONA-Test-20180205-A				0	0/	0/	0/			1
Auto-user-YG3-800-IONA-Test-20180418-B				0	0/	0/	0/			1
Auto-user-YG3-807-IONA-Test-20180426-A				0	0/	0/	0/			1
Auto-user-YG3-772-IONA-Test-20180319-B				0	0/	0/	0/			1
Auto-user-YG3-903-IONA-Test-20181012-A				0	0/	0/	0/			1
Auto-user-YG3-923-IONA-Test-20181122-A				0	0/	0/	0/			1
Auto-user-YGProton6-693-IONA-Test-20190310-B				0	0/	0/	0/			1
Auto-user-YG3-983-IONA-Test-20190314-A2				0	0/	0/	0/			1
Auto-user-YG3-786-IONA-Test-20180329-B				0	0/	0/	0/			1
Auto-user-YGProton6-607-IONA-Test-20181205-B1				0	0/	0/	0/			1
Auto-user-YGProton6-656-IONA-Test-20190124-A				0	0/	0/	0/			1
Auto-user-YGProton6-596-IONA-Test-20181121-A				0	0/	0/	0/			1
Auto-user-YG3-812-IONA-Test-20180501-B				0	0/	0/	0/			1
Auto-user-YG3-815-IONA-Test-20180503-A				0	0/	0/	0/			1
Auto-user-YG3-745-IONA-Test-20180226-A2				0	0/	0/	0/			1
Auto-user-YG3-990-IONA-Test-20190402-B				0	0/	0/	0/			1
Auto-user-YGProton6-733-IONA-Test-20190419-B				0	0/	0/	0/			1
Auto-user-YG3-907-IONA-Test-20181016-A2				0	0/	0/	0/			1
Auto-user-YG3-861-IONA-Test-20180817-A2				0	0/	0/	0/			1
Auto-user-YGProton6-551-IONA-Test-20180816-B2				0	0/	0/	0/			1
Auto-user-YG3-823-IONA-Test-20180517-A				0	0/	0/	0/			1
Auto-user-YGProton6-523-IONA-Test-20180620-B				0	0/	0/	0/			1
Auto-user-YG3-921-IONA-Test-20181119-A2				0	0/	0/	0/			1
Auto-user-YGProton6-602-IONA-Test-20181128-A				0	0/	0/	0/			1
Auto-user-YGProton6-646-IONA-Test-20190115-A				0	0/	0/	0/			1
Auto-user-YG3-879-IONA-Test-20180910-A				0	0/	0/	0/			1
Auto-user-YG3-803-IONA-Test-20180423-A				0	0/	0/	0/			1
Auto-user-YG3-976-IONA-Test-20190218-B				0	0/	0/	0/			1
Auto-user-YG3-843-IONA-Test-20180726-A				0	0/	0/	0/			1
Auto-user-YGProton6-570-IONA-Test-20181016-A1				0	0/	0/	0/			1
Auto-user-YGProton6-538-IONA-Test-20180717-A1				0	0/	0/	0/			1
Auto-user-YGProton6-751-IONA-Test-OT2-20190508-B				0	0/	0/	0/			1
Auto-user-YG3-798-IONA-Test-20180417-B				0	0/	0/	0/			1
Auto-user-YGProton6-698-IONA-Test-20190314-A1				0	0/	0/	0/			1
Auto-user-YG3-857-IONA-Test-20180814-A				0	0/	0/	0/			1
Auto-user-YGProton6-725-IONA-Test-20190411-B				0	0/	0/	0/			1
Auto-user-YGProton6-508-IONA-Test-20180504-A				0	0/	0/	0/			1
Auto-user-YGProton6-667-IONA-Test-20190214-B1				0	0/	0/	0/			1
Auto-user-YGProton6-741-IONA-Test-20190426-B				0	0/	0/	0/			1
Auto-user-YG3-899-IONA-Test-20181005-A2				0	0/	0/	0/			1
Auto-user-YG3-987-IONA-Test-20190401-A2				0	0/	0/	0/			1
Auto-user-YG3-999-IONA-Test-20190430-A2				0	0/	0/	0/			1
Auto-user-YGProton6-616-IONA-Test-20181213-A1				0	0/	0/	0/			1
Auto-user-YG3-961-IONA-Test-20190125-A				0	0/	0/	0/			1
Auto-user-YGProton6-603-IONA-Test-20181128-B				0	0/	0/	0/			1
Auto-user-YGProton6-727-IONA-Test-20190415-B				0	0/	0/	0/			1
Auto-user-YG3-735-IONA-Test-20180212-A2				0	0/	0/	0/			1
Auto-user-YGProton6-5				0	0/	0/	0/			1
Auto-user-YG3-898-IONA-Test-20181003-B				0	0/	0/	0/			1
Auto-user-YG3-937-IONA-Test-20181213-A2				0	0/	0/	0/			1
Auto-user-YG3-851-IONA-Test-20180809-A				0	0/	0/	0/			1
Auto-user-YGProton6-630-IONA-Test-20181227-A1				0	0/	0/	0/			1
Auto-user-YGProton6-676-IONA-Test-20190222-A				0	0/	0/	0/			1
Auto-user-YG3-865-IONA-Test-20180823-A				0	0/	0/	0/			1
Auto-user-YGProton6-518-IONA-Test-20180614-A				0	0/	0/	0/			1
Auto-user-YGProton6-712-IONA-Test-20190327-A				0	0/	0/	0/			1
Auto-user-YGProton6-618-IONA-Test-20181214-A				0	0/	0/	0/			1
Auto-user-YG3-749-IONA-Test-20180301-A2				0	0/	0/	0/			1
Auto-user-YG3-771-IONA-Test-20180319-A				0	0/	0/	0/			1
Auto-user-YG3-794-IONA-Test-20180406-B				0	0/	0/	0/			1
Auto-user-YGProton6-521-IONA-Test-20180615-B				0	0/	0/	0/			1
Auto-user-YG3-874-IONA-Test-20180903-B				0	0/	0/	0/			1
Auto-user-YGProton6-474-IONA-Test-20180201-A				0	0/	0/	0/			1
Auto-user-YGProton6-686-IONA-Test-20190306-A				0	0/	0/	0/			1
Auto-user-YG3-913-IONA-Test-20181031-A				0	0/	0/	0/			1
Auto-user-YG3-778-IONA-Test-20180322-B				0	0/	0/	0/			1
Auto-user-YG3-783-IONA-Test-20180328-A				0	0/	0/	0/			1
Auto-user-YG3-877-IONA-Test-20180907-A				0	0/	0/	0/			1
Auto-user-YG3-953-IONA-Test-20190111-A				0	0/	0/	0/			1
Auto-user-YG3-831-IONA-Test-20180607-A				0	0/	0/	0/			1
Auto-user-YGProton6-477-IONA-Test-20180206-B2				0	0/	0/	0/			1
Auto-user-YG3-825-IONA-Test-20180523-A				0	0/	0/	0/			1
Auto-user-YG3-947-IONA-Test-20181227-A2				0	0/	0/	0/			1
Auto-user-YG3-854-IONA-Test-20180810-B				0	0/	0/	0/			1
Auto-user-YGProton6-480-IONA-Test-20180209-A				0	0/	0/	0/			1
Auto-user-YGProton6-716-IONA-Test-20190401-A1				0	0/	0/	0/			1
Auto-user-YGProton6-613-IONA-Test-20181210-B2				0	0/	0/	0/			1
Auto-user-YG3-790-IONA-Test-20180402-B				0	0/	0/	0/			1
Auto-user-YG3-758-IONA-Test-20180308-B1				0	0/	0/	0/			1
Auto-user-YG3-870-IONA-Test-20180829-B				0	0/	0/	0/			1
Auto-user-YG3-991-IONA-Test-20190410-A2				0	0/	0/	0/			1
Auto-user-YGProton6-735-IONA-Test-20190422-B1				0	0/	0/	0/			1
Auto-user-YGProton6-577-IONA-Test-20181022-B				0	0/	0/	0/			1
Auto-user-YG3-980-IONA-Test-20190307-B2				0	0/	0/	0/			1
Auto-user-YGProton6-536-IONA-Test-20180713-A1				0	0/	0/	0/			1
Auto-user-YG3-725-IONA-Test-20180202-A				0	0/	0/	0/			1
Auto-user-YG3-942-IONA-Test-20181219-B				0	0/	0/	0/			1
Auto-user-YG3-973-IONA-Test-20190214-A2				0	0/	0/	0/			1
Auto-user-YG3-940-IONA-Test-20181217-B2				0	0/	0/	0/			1
Auto-user-YG3-938-IONA-Test-20181213-B2				0	0/	0/	0/			1
Auto-user-YG3-1002-IONA-Test-20190506-B2				0	0/	0/	0/			1
Auto-user-YG3-954-IONA-Test-20190111-B				0	0/	0/	0/			1
Auto-user-YG3-765-IONA-Test-20180314-A				0	0/	0/	0/			1
Auto-user-YGProton6-649-IONA-Test-20190116-B				0	0/	0/	0/			1
Auto-user-YG3-968-IONA-Test-20190201-B				0	0/	0/	0/			1
Auto-user-YG3-780-IONA-Test-20180326-B				0	0/	0/	0/			1
Auto-user-YGProton6-506-IONA-Test-20180502-A1				0	0/	0/	0/			1
Auto-user-YGProton6-621-IONA-Test-20181217-B1				0	0/	0/	0/			1
Auto-user-YG3-996-IONA-Test-20190422-B2				0	0/	0/	0/			1
Auto-user-YGProton6-681-IONA-Test-20190226-B				0	0/	0/	0/			1
Auto-user-YGProton6-571-IONA-Test-20181016-B1				0	0/	0/	0/			1
Auto-user-YG3-894-IONA-Test-20180928-B				0	0/	0/	0/			1
Auto-user-YGProton6-547-IONA-Test-20180803-B				0	0/	0/	0/			1
Auto-user-YGProton6-486-IONA-Test-20180226-A1				0	0/	0/	0/			1
Auto-user-YGProton6-692-IONA-Test-20190310-A				0	0/	0/	0/			1
Auto-user-YG3-992-IONA-Test-20190410-B2				0	0/	0/	0/			1
Auto-user-YGProton6-674-IONA-Test-20190221-A1				0	0/	0/	0/			1
Auto-user-YG3-971-IONA-Test-20190213-A				0	0/	0/	0/			1
Auto-user-YGProton6-639-IONA-Test-20190104-B2				0	0/	0/	0/			1
Auto-user-YGProton6-702-IONA-Test-20190319-A				0	0/	0/	0/			1
Auto-user-YG3-924-IONA-Test-20181122-B				0	0/	0/	0/			1
Auto-user-YG3-908-IONA-Test-20181016-B2				0	0/	0/	0/			1
Auto-user-YG3-986-IONA-Test-20190318-B2				0	0/	0/	0/			1
Auto-user-YGProton6-682-IONA-Test-20190228-A				0	0/	0/	0/			1
Auto-user-YG3-715-IONA-Test-20180112-A				0	0/	0/	0/			1
Auto-user-YGProton6-748-IONA-Test-OT2-20190506-A1				0	0/	0/	0/			1
Auto-user-YG3-911-IONA-Test-20181026-A				0	0/	0/	0/			1
Auto-user-YGProton6-575-IONA-Test-20181021-B				0	0/	0/	0/			1
Auto-user-YGProton6-552-IONA-Test-20180817-A1				0	0/	0/	0/			1
Auto-user-YGProton6-675-IONA-Test-20190221-B1				0	0/	0/	0/			1
Auto-user-YGProton6-647-IONA-Test-20190115-B				0	0/	0/	0/			1
Auto-user-YGProton6-520-IONA-Test-20180615-A				0	0/	0/	0/			1
Auto-user-YG3-846-IONA-Test-20180730-B				0	0/	0/	0/			1
Auto-user-YG3-895-IONA-Test-20181001-A				0	0/	0/	0/			1
Auto-user-YG3-890-IONA-Test-20180921-B				0	0/	0/	0/			1
Auto-user-YGProton6-588-IONA-Test-20181107-A1				0	0/	0/	0/			1
150812_M02559_0124_000000000-AFNT3	1	1	1	0	0	0	0	0	0	1
150820_M02559_0126_000000000-AFNNA	1	1	1	0	0	0	0	0	0	1
150825_M02559_0127_000000000-AGAYE	0	0	0	0	0	0	0	0	0	1
150901_M02559_0128_000000000-AFNTE	0	0	0	0	0	0	0	0	0	1
150902_M02559_0129_000000000-AGAUV	0	0	0	0	0	0	0	0	0	1
150904_M02559_0130_000000000-AH6BY	0	0	0	0	0	0	0	0	0	1
150907_M02559_0131_000000000-AH6BW	0	0	0	0	0	0	0	0	0	1
150910_M02559_0132_000000000-AFNND	0	0	0	0	0	0	0	0	0	1
150914_M02559_0133_000000000-AH5U3	0	0	0	0	0	0	0	0	0	1
150915_M02559_0134_000000000-AHBVF	0	0	0	0	0	0	0	0	0	1
150921_M02559_0135_000000000-AHE32	0	0	0	0	0	0	0	0	0	1
150922_M02559_0136_000000000-AGMAU	0	0	0	0	0	0	0	0	0	1
150923_M02559_0137_000000000-AJ4EY	0	0	0	0	0	0	0	0	0	1
151006_M02559_0138_000000000-AHNGU	0	0	0	0	0	0	0	0	0	1
151008_M02559_0139_000000000-AH689	0	0	0	0	0	0	0	0	0	1
151012_M02559_0140_000000000-AHNDG	0	0	0	0	0	0	0	0	0	1
151020_M02559_0141_000000000-AHNGJ	0	0	0	0	0	0	0	0	0	1
151026_M02559_0142_000000000-AHNH1	0	0	0	0	0	0	0	0	0	1
151103_M02559_0143_000000000-AHNGA	0	0	0	0	0	0	0	0	0	1
151105_M02559_0144_000000000-AHNGP	0	0	0	0	0	0	0	0	0	1
151106_M02559_0145_000000000-AH6CH	0	0	0	0	0	0	0	0	0	1
151117_M02559_0146_000000000-AJ3GK	0	0	0	0	0	0	0	0	0	1
151127_M02559_0147_000000000-AJYGF	0	0	0	0	0	0	0	0	0	1
151208_M02559_0148_000000000-AJG9E	0	0	0	0	0	0	0	0	0	1
151211_M02559_0149_000000000-AJY22	0	0	0	0	0	0	0	0	0	1
151214_M02559_0150_000000000-AJFR5	0	0	0	0	0	0	0	0	0	1
151224_M02559_0151_000000000-AJG3K	0	0	0	0	0	0	0	0	0	1
151225_M02559_0152_000000000-D0RNM	0	0	0	0	0	0	0	0	0	1
151228_M02559_0153_000000000-D0RNM	0	0	0	0	0	0	0	0	0	1
151230_M02559_0154_000000000-AJEWP	0	0	0	0	0	0	0	0	0	1
151231_M02559_0155_000000000-AJYGA	0	0	0	0	0	0	0	0	0	1
160112_M02559_0156_000000000-AJJTJ	0	0	0	0	0	0	0	0	0	1
160126_M02559_0157_000000000-AJY70	0	0	0	0	0	0	0	0	0	1
160130_M02559_0158_000000000-AL19E	0	0	0	0	0	0	0	0	0	1
160204_M02559_0159_000000000-AJEWY	0	0	0	0	0	0	0	0	0	1
160225_M02559_0160_000000000-AM2L4	0	0	0	0	0	0	0	0	0	1
160304_M02559_0161_000000000-G06B9	0	0	0	0	0	0	0	0	0	1
160315_M02559_0162_000000000-AJG72	0	0	0	0	0	0	0	0	0	1
160324_M02559_0163_000000000-AJYLN	0	0	0	0	0	0	0	0	0	1
160330_M02559_0164_000000000-D0TCN	0	0	0	0	0	0	0	0	0	1
160406_M02559_0165_000000000-AJYLD	0	0	0	0	0	0	0	0	0	1
160414_M02559_0166_000000000-D0TBF	0	0	0	0	0	0	0	0	0	1
160415_M02559_0167_000000000-AJ4NG	0	0	0	0	0	0	0	0	0	1
160419_M02559_0168_000000000-AJYLL	0	0	0	0	0	0	0	0	0	1
160420_M02559_0169_000000000-AJYLL	0	0	0	0	0	0	0	0	0	1
160420_M02559_0170_000000000-AJ4N8	0	0	0	0	0	0	0	0	0	1
160421_M02559_0171_000000000-AJEWL	0	0	0	0	0	0	0	0	0	1
160429_M02559_0172_000000000-AJNH4	0	0	0	0	0	0	0	0	0	1
160504_M02559_0173_000000000-AJYEY	0	0	0	0	0	0	0	0	0	1
160505_M02559_0174_000000000-AJ4NV	0	0	0	0	0	0	0	0	0	1
160511_M02559_0175_000000000-AJYFY	0	0	0	0	0	0	0	0	0	1
160512_M02559_0176_000000000-D20WA	0	0	0	0	0	0	0	0	0	1
160519_M02559_0177_000000000-AJYMB	0	0	0	0	0	0	0	0	0	1
160525_M02559_0178_000000000-AJYM8	0	0	0	0	0	0	0	0	0	1
160526_M02559_0179_000000000-AKK51	0	0	0	0	0	0	0	0	0	1
160528_M02559_0180_000000000-AMN2G	0	0	0	0	0	0	0	0	0	1
160530_M02559_0181_000000000-AJT2F	0	0	0	0	0	0	0	0	0	1
160603_M02559_0182_000000000-AKKP3	0	0	0	0	0	0	0	0	0	1
160606_M02559_0183_000000000-AMM5U	0	0	0	0	0	0	0	0	0	1
160607_M02559_0184_000000000-AKKNR	0	0	0	0	0	0	0	0	0	1
160618_M02559_0185_000000000-AMN3H	0	0	0	0	0	0	0	0	0	1
160619_M02559_0186_000000000-AMM6C	0	0	0	0	0	0	0	0	0	1
160621_M02559_0187_000000000-G063W	0	0	0	0	0	0	0	0	0	1
160624_M02559_0188_000000000-AMV0Y	0	0	0	0	0	0	0	0	0	1
160629_M02559_0189_000000000-AMV2K	0	0	0	0	0	0	0	0	0	1
160629_M02559_0190_000000000-AL0EA	0	0	0	0	0	0	0	0	0	1
160707_M02559_0191_000000000-AKK50	0	0	0	0	0	0	0	0	0	1
160712_M02559_0192_000000000-AMV1R	0	0	0	0	0	0	0	0	0	1
160727_M02559_0193_000000000-AL48M	0	0	0	0	0	0	0	0	0	1
160729_M02559_0194_000000000-AMVCV	0	0	0	0	0	0	0	0	0	1
160730_M02559_0195_000000000-ALTG5	0	0	0	0	0	0	0	0	0	1
160801_M02559_0196_000000000-AT12J	0	0	0	0	0	0	0	0	0	1
160804_M02559_0197_000000000-AU0RF	0	0	0	0	0	0	0	0	0	1
160810_M02559_0198_000000000-AN7FH	0	0	0	0	0	0	0	0	0	1
160811_M02559_0199_000000000-AULNB	0	0	0	0	0	0	0	0	0	1
160819_M02559_0200_000000000-AN79L	0	0	0	0	0	0	0	0	0	1
160823_M02559_0202_000000000-AN7MW	0	0	0	0	0	0	0	0	0	1
160824_M02559_0203_000000000-G105D	0	0	0	0	0	0	0	0	0	1
160902_M02559_0204_000000000-APH8Y	0	0	0	0	0	0	0	0	0	1
160905_M02559_0205_000000000-D0TBM	0	0	0	0	0	0	0	0	0	1
160909_M02559_0206_000000000-D0REP	0	0	0	0	0	0	0	0	0	1
160913_M02559_0207_000000000-ANKJY	0	0	0	0	0	0	0	0	0	1
160930_M02559_0208_000000000-AMV3A	0	0	0	0	0	0	0	0	0	1
161006_M02559_0209_000000000-AMV8G	0	0	0	0	0	0	0	0	0	1
161010_M02559_0210_000000000-AMV60	0	0	0	0	0	0	0	0	0	1
161020_M02559_0211_000000000-AN1HF	0	0	0	0	0	0	0	0	0	1
161021_M02559_0212_000000000-ALTWE	0	0	0	0	0	0	0	0	0	1
161024_M02559_0213_000000000-ATV7B	0	0	0	0	0	0	0	0	0	1
161102_M02559_0214_000000000-AU9UF	0	0	0	0	0	0	0	0	0	1
161103_M02559_0215_000000000-AU9UF	0	0	0	0	0	0	0	0	0	1
161103_M02559_0216_000000000-AU9UF	0	0	0	0	0	0	0	0	0	1
161108_M02559_0217_000000000-G10V9	0	0	0	0	0	0	0	0	0	1
161116_M02559_0218_000000000-ARR3Y	0	0	0	0	0	0	0	0	0	1
161124_M02559_0219_000000000-G10M5	0	0	0	0	0	0	0	0	0	1
161129_M02559_0220_000000000-AU9RA	0	0	0	0	0	0	0	0	0	1
161206_M02559_0221_000000000-APC2D	0	0	0	0	0	0	0	0	0	1
161214_M02559_0222_000000000-ANRC9	0	0	0	0	0	0	0	0	0	1
161216_M02559_0223_000000000-AUWJN	0	0	0	0	0	0	0	0	0	1
161221_M02559_0224_000000000-ATEFH	0	0	0	0	0	0	0	0	0	1
161230_M02559_0225_000000000-AUHR3	0	0	0	0	0	0	0	0	0	1
170103_M02559_0226_000000000-ATLFB	0	0	0	0	0	0	0	0	0	1
170110_M02559_0227_000000000-AP2EJ	0	0	0	0	0	0	0	0	0	1
170120_M02559_0228_000000000-ATRA7	0	0	0	0	0	0	0	0	0	1
170124_M02559_0229_000000000-AY3L7	0	0	0	0	0	0	0	0	0	1
170124_M02559_0230_000000000-AY3L7	0	0	0	0	0	0	0	0	0	1
170203_M02559_0231_000000000-AUL2G	0	0	0	0	0	0	0	0	0	1
170216_M02559_0232_000000000-AP2TH	0	0	0	0	0	0	0	0	0	1
170221_M02559_0233_000000000-AUKWG	0	0	0	0	0	0	0	0	0	1
170307_M02559_0234_000000000-AP2GG	0	0	0	0	0	0	0	0	0	1
170310_M02559_0235_000000000-G10LK	0	0	0	0	0	0	0	0	0	1
170314_M02559_0236_000000000-AVMB4	0	0	0	0	0	0	0	0	0	1
170321_M02559_0237_000000000-AYWY7	0	0	0	0	0	0	0	0	0	1
170322_M02559_0238_000000000-D0R9D	0	0	0	0	0	0	0	0	0	1
170324_M02559_0239_000000000-G10EF	0	0	0	0	0	0	0	0	0	1
170327_M02559_0240_000000000-D20Y8	0	0	0	0	0	0	0	0	0	1
170329_M02559_0241_000000000-B24Y2	0	0	0	0	0	0	0	0	0	1
170330_M02559_0242_000000000-AWRWN	0	0	0	0	0	0	0	0	0	1
170407_M02559_0243_000000000-B24Y5	0	0	0	0	0	0	0	0	0	1
170412_M02559_0244_000000000-D22AB	0	0	0	0	0	0	0	0	0	1
170414_M02559_0245_000000000-AYWY6	0	0	0	0	0	0	0	0	0	1
170417_M02559_0246_000000000-D0YKR	1	1	1	0	0	0	0	0	0	1
170419_M02559_0247_000000000-D23VE	1	1	1	0	0	0	0	0	0	1
Auto_user_YGProton6-5				0	0/	0/	0/	0		1
Auto_user_YG3-715-IONA_Test_20180112-A	1	1	1	0	0	0	0	1	0	1
Auto_user_YGProton6-474-IONA_Test_20180201-A	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YGProton6-475-IONA_Test_20180201-B	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-725-IONA_Test_20180202-A	1	1	0	0	0	0	0	0	0	1
Auto_user_YG3-726-IONA_Test_20180202-B	1	1	0	0	0	0	0	0	0	1
Auto_user_YG3-727-IONA_Test_20180205-A	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-728-IONA_Test_20180205-B	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-729-IONA_Test_20180206-A1	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YGProton6-476-IONA_Test_20180206-A2	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-730-IONA_Test_20180206-B1	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YGProton6-477-IONA_Test_20180206-B2	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-731-IONA_Test_20180207-A	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-732-IONA_Test_20180207-B	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YGProton6-478-IONA_Test_20180208-A1	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-733-IONA_Test_20180208-A2	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YGProton6-479-IONA_Test_20180208-B1	1	1	1	9/0	9/0	8/8	8/8	0	0	1
Auto_user_YG3-734-IONA_Test_20180208-B2	1	1	1	9/0	9/0	8/8	8/8	0	0	1
